name,description,manufacturer,brand,class_name,unit_cost,unit_price,product_id,product_sub_cat_fkey
Proseware Projector 1080p DLP86 Black,"1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio","Proseware, Inc.",Proseware,Deluxe,827.97,2499.00,540,19
Proseware Projector 720p LCD56 Black,"720p High Definition performance with 10,000:1 contrast ratio.","Proseware, Inc.",Proseware,Regular,321.44,699.00,541,19
Proseware Projector 720p DLP56 Black,"Native 720p resolution, 1700 ANSI lumens, 2500:1 contrast ratio, up to 3000 hours lamp life","Proseware, Inc.",Proseware,Regular,459.40,999.00,542,19
Proseware Projector 480p LCD12 Black,"High brightness, 1300 ANSI lumen light output, remote control","Proseware, Inc.",Proseware,Regular,116.75,229.00,543,19
Proseware Projector 480p DLP12 Black,"850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios","Proseware, Inc.",Proseware,Regular,254.40,499.00,544,19
Proseware Screen 125in X1609 Black,"16:9 aspect ratios - 125in, 160 degree wide viewing angle","Proseware, Inc.",Proseware,Regular,152.08,459.00,545,19
Proseware Screen 113in X1609 Black,"16:9 aspect ratios - 113in, dual wall and ceiling-perfect for home / business","Proseware, Inc.",Proseware,Regular,99.06,299.00,546,19
Proseware Screen 106in M1609 Black,"16:9 aspect ratios - 106in, electric/motorized screen for home theater and commercial presentations","Proseware, Inc.",Proseware,Regular,115.43,251.00,547,19
Proseware Screen 100in M1609 Black,"16:9 aspect ratios-100in, designed for wall or ceiling installation","Proseware, Inc.",Proseware,Economy,87.37,190.00,548,19
Proseware Screen 85in E1010 Black,"1:1 aspect ratio-85in, enjoy fast, easy setup with the innovative, patent-pending design","Proseware, Inc.",Proseware,Economy,70.87,139.00,549,19
Proseware Screen 80in E1010 Black,"Standard 4:3 aspect ratio-85in, use with any home theater or business projector","Proseware, Inc.",Proseware,Economy,55.57,109.00,550,19
Proseware Projector 1080p LCD86 White,"1080p high definition projector,1200 ANSI Lumens, 14,000:1 contrast ratio, 2 HDMI inputs","Proseware, Inc.",Proseware,Deluxe,760.38,2295.00,551,19
Proseware Projector 1080p DLP86 White,"1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio","Proseware, Inc.",Proseware,Deluxe,827.97,2499.00,552,19
Proseware Projector 720p LCD56 White,"720p high definition performance with 10,000:1 contrast ratio","Proseware, Inc.",Proseware,Regular,321.44,699.00,553,19
Proseware Projector 720p DLP56 White,"Native 720p resolution, 1700 ANSI lumens, 2500:1 contrast ratio, up to 3000 hours lamp life","Proseware, Inc.",Proseware,Regular,459.40,999.00,554,19
Proseware Projector 480p LCD12 White,"High brightness, 1300 ANSI lumen light output, remote control","Proseware, Inc.",Proseware,Regular,116.75,229.00,555,19
Proseware Projector 480p DLP12 White,"850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios","Proseware, Inc.",Proseware,Regular,254.40,499.00,556,19
Proseware Screen 125in X1609 White,"16:9 aspect ratios-125in, 160 degree wide viewing angle","Proseware, Inc.",Proseware,Regular,152.08,459.00,557,19
Proseware Screen 113in X1609 White,"16:9 aspect ratios-113in, dual wall and ceiling - perfect for home / business","Proseware, Inc.",Proseware,Regular,99.06,299.00,558,19
Proseware Screen 106in M1609 White,"16:9 aspect ratios-106in, electric/motorized screen for home theater and commercial presentations","Proseware, Inc.",Proseware,Regular,115.43,251.00,559,19
Proseware Screen 100in M1609 White,"16:9 aspect ratio-100in, designed for wall or ceiling installation","Proseware, Inc.",Proseware,Economy,87.37,190.00,560,19
Proseware Screen 85in E1010 White,"1:1 aspect ratio-85in, enjoy fast, easy setup with the innovative, patent-pending design","Proseware, Inc.",Proseware,Economy,70.87,139.00,561,19
Proseware Screen 80in E1010 White,"Standard 4:3 aspect ratio-85in, use with any home theater or business projector","Proseware, Inc.",Proseware,Economy,55.57,109.00,562,19
Proseware Projector 1080p LCD86 Silver,"1080p high definition projector, 1200 ANSI lumens, 14,000:1 contrast ratio, 2 HDMI inputs","Proseware, Inc.",Proseware,Deluxe,760.38,2295.00,563,19
Proseware Projector 1080p DLP86 Silver,"1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio","Proseware, Inc.",Proseware,Deluxe,827.97,2499.00,564,19
Proseware Projector 720p LCD56 Silver,"720p high definition performance with 10,000:1 contrast ratio","Proseware, Inc.",Proseware,Regular,321.44,699.00,565,19
Proseware Projector 720p DLP56 Silver,"Native 720p resolution, 1700 ANSI lumens, 2500:1 contrast ratio, up to 3000 hours lamp life","Proseware, Inc.",Proseware,Regular,459.40,999.00,566,19
Proseware Projector 480p LCD12 Silver,"High brightness, 1300 ANSI lumen light output, remote control","Proseware, Inc.",Proseware,Regular,116.75,229.00,567,19
Proseware Projector 480p DLP12 Silver,"850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios","Proseware, Inc.",Proseware,Regular,254.40,499.00,568,19
Proseware Screen 125in X1609 Silver,"16:9 aspect ratios-125in, 160 degree wide viewing angle","Proseware, Inc.",Proseware,Regular,152.08,459.00,569,19
Proseware Screen 113in X1609 Silver,"16:9 aspect ratios-113in, dual wall and ceiling- perfect for home / business","Proseware, Inc.",Proseware,Regular,99.06,299.00,570,19
Proseware Screen 106in M1609 Silver,"16:9 aspect ratios-106in, electric/motorized screen for home theater and commercial presentations","Proseware, Inc.",Proseware,Regular,115.43,251.00,571,19
Proseware Screen 100in M1609 Silver,"16:9 aspect ratios-100in, designed for wall or ceiling installation","Proseware, Inc.",Proseware,Economy,87.37,190.00,572,19
Proseware Screen 85in E1010 Silver,"1:1 aspect ratio-85in, enjoy fast, easy setup with the innovative, patent-pending design","Proseware, Inc.",Proseware,Economy,70.87,139.00,573,19
Proseware Screen 80in E1010 Silver,"Standard 4:3 aspect ratio-85in, use with any home theater or business projector","Proseware, Inc.",Proseware,Economy,55.57,109.00,574,19
a4tech Projector 1080p X980 Black,"1080p high definition projector, 1200 ANSI lumens, 14,000:1 contrast ratio, 2 HDMI inputs","a4tech, Ltd",a4tech,Deluxe,760.38,2295.00,575,19
a4tech Projector 1080p X981 Black,"1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio","a4tech, Ltd",a4tech,Deluxe,827.97,2499.00,576,19
a4tech Projector 720p M620 Black,"720p high definition performance with 10,000:1 contrast ratio","a4tech, Ltd",a4tech,Regular,321.44,699.00,577,19
a4tech Projector 720p M621 Black,"Native 720p resolution, 1700 ANSI lumens, 2500:1 contrast ratio, up to 3000 hours lamp life","a4tech, Ltd",a4tech,Regular,459.40,999.00,578,19
a4tech Projector 480p M480 Black,"High brightness, 1300 ANSI lumen light output, remote control","a4tech, Ltd",a4tech,Regular,116.75,229.00,579,19
a4tech Projector 480p M481 Black,"850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios","a4tech, Ltd",a4tech,Regular,254.40,499.00,580,19
a4tech Screen 125in M250 Black,"16:9 aspect ratios - 125in, 160 degree wide viewing angle","a4tech, Ltd",a4tech,Regular,152.08,459.00,581,19
a4tech Screen 113in M251 Black,"16:9 aspect ratios-113in, dual wall and ceiling-perfect for home / business","a4tech, Ltd",a4tech,Regular,137.50,299.00,582,19
a4tech Screen 106in M060 Black,"16:9 aspect ratios-106in, electric/motorized screen for home theater and commercial presentations","a4tech, Ltd",a4tech,Regular,83.16,251.00,583,19
a4tech Screen 100in E010 Black,"16:9 aspect ratios - 100in, designed for wall or ceiling installation","a4tech, Ltd",a4tech,Economy,62.95,190.00,584,19
a4tech Screen 85in E085 Black,"1:1 aspect ratio-85in, enjoy fast, easy setup with the innovative, patent-pending design","a4tech, Ltd",a4tech,Economy,70.87,139.00,585,19
a4tech Screen 80in E080 Black,"Standard 4:3 aspect ratio-85in, use with any home theater or business projector","a4tech, Ltd",a4tech,Economy,55.57,109.00,586,19
a4tech Projector 1080p X980 White,"1080p high definition projector, 1200 ANSI lumens, 14,000:1 contrast ratio, 2 HDMI inputs","a4tech, Ltd",a4tech,Deluxe,760.38,2295.00,587,19
a4tech Projector 1080p X981 White,"1920 x 1080p pixel resolution, HDTV 1080p native resolution,8000:1 contrast ratio","a4tech, Ltd",a4tech,Deluxe,827.97,2499.00,588,19
a4tech Projector 720p M620 White,"720p high definition performance with 10,000:1 contrast ratio","a4tech, Ltd",a4tech,Regular,321.44,699.00,589,19
a4tech Projector 720p M621 White,"Native 720p resolution, 1700 ANSI lumens,2500:1 contrast ratio, up to 3000 hours lamp life","a4tech, Ltd",a4tech,Regular,459.40,999.00,590,19
a4tech Projector 480p M480 White,"High brightness, 1300 ANSI lumen light output, remote control","a4tech, Ltd",a4tech,Regular,116.75,229.00,591,19
a4tech Projector 480p M481 White,"850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios","a4tech, Ltd",a4tech,Regular,254.40,499.00,592,19
a4tech Screen 125in M250 White,"16:9 aspect ratios-125in, 160 degree wide viewing angle","a4tech, Ltd",a4tech,Regular,152.08,459.00,593,19
a4tech Screen 113in M251 White,"16:9 aspect ratios - 113in, dual wall and ceiling - perfect for home / business","a4tech, Ltd",a4tech,Regular,137.50,299.00,594,19
a4tech Screen 106in M060 White,"16:9 aspect ratios - 106in, electric/motorized screen for home theater and commercial presentations","a4tech, Ltd",a4tech,Regular,83.16,251.00,595,19
a4tech Screen 100in E010 White,"16:9 aspect ratio-100in, designed for wall or ceiling installation","a4tech, Ltd",a4tech,Economy,62.95,190.00,596,19
a4tech Screen 85in E085 White,"1:1 aspect ratio-85in, enjoy fast, easy setup with the innovative, patent-pending design","a4tech, Ltd",a4tech,Economy,70.87,139.00,597,19
a4tech Screen 80in E080 White,"Standard 4:3 aspect ratio-85in, use with any home theater or business projector","a4tech, Ltd",a4tech,Economy,55.57,109.00,598,19
a4tech Projector 1080p X980 Silver,"1080p high definition projector, 1200 ANSI lumens, 14,000:1 contrast ratio, 2 HDMI inputs","a4tech, Ltd",a4tech,Deluxe,760.38,2295.00,599,19
a4tech Projector 1080p X981 Silver,"1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio","a4tech, Ltd",a4tech,Deluxe,827.97,2499.00,600,19
a4tech Projector 720p M620 Silver,"720p high definition performance with 10,000:1 contrast ratio","a4tech, Ltd",a4tech,Regular,321.44,699.00,601,19
a4tech Projector 720p M621 Silver,"Native 720p resolution, 1700 ANSI lumens, 2500:1 contrast ratio, up to 3000 hours lamp life","a4tech, Ltd",a4tech,Regular,459.40,999.00,602,19
a4tech Projector 480p M480 Silver,"High brightness, 1300 ANSI lumen light output, remote control","a4tech, Ltd",a4tech,Regular,116.75,229.00,603,19
a4tech Projector 480p M481 Silver,"850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios","a4tech, Ltd",a4tech,Regular,254.40,499.00,604,19
a4tech Screen 125in M250 Silver,"16:9 aspect ratio-125in, 160 degree wide viewing angle","a4tech, Ltd",a4tech,Regular,152.08,459.00,605,19
a4tech Screen 113in M251 Silver,"16:9 aspect ratio-113in, dual wall and ceiling-perfect for home / business","a4tech, Ltd",a4tech,Regular,137.50,299.00,606,19
a4tech Screen 106in M060 Silver,"16:9 aspect ratio-106in, electric/motorized screen for home theater and commercial presentations","a4tech, Ltd",a4tech,Regular,83.16,251.00,607,19
a4tech Screen 100in E010 Silver,"16:9 aspect ratio-100in, designed for wall or ceiling installation","a4tech, Ltd",a4tech,Economy,62.95,190.00,608,19
a4tech Screen 85in E085 Silver,"1:1 aspect ratio-85in, enjoy fast, easy setup with the innovative, patent-pending design","a4tech, Ltd",a4tech,Economy,70.87,139.00,609,19
a4tech Screen 80in E080 Silver,"Standard 4:3 aspect ratio-85in, use with any home theater or business projector","a4tech, Ltd",a4tech,Economy,55.57,109.00,610,19
WWI Projector 1080p LCD86 Black,"1080p high definition projector, 1200 ANSI lumens, 14,000:1 contrast ratio, 2 HDMI inputs",Wide World Importers,Wide World Importers,Deluxe,760.38,2295.00,611,19
WWI Projector 1080p DLP86 Black,"1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio",Wide World Importers,Wide World Importers,Deluxe,827.97,2499.00,612,19
WWI Projector 720p LCD56 Black,"720p high definition performance with 10,000:1 contrast ratio",Wide World Importers,Wide World Importers,Regular,321.44,699.00,613,19
WWI Projector 720p DLP56 Black,"Native 720p resolution, 1700 ANSI lumens, 2500:1 contrast ratio, up to 3000 hours lamp life",Wide World Importers,Wide World Importers,Regular,459.40,999.00,614,19
WWI Projector 480p LCD12 Black,"High brightness, 1300 ANSI lumen light output, remote control",Wide World Importers,Wide World Importers,Regular,116.75,229.00,615,19
WWI Projector 480p DLP12 Black,"850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios",Wide World Importers,Wide World Importers,Regular,254.40,499.00,616,19
WWI Screen 125in M1611 Black,16:9 Aspect Ratio - 125in. 160 degree wide viewing angle.,Wide World Importers,Wide World Importers,Regular,152.08,459.00,617,19
WWI Screen 113in M1610 Black,16:9 Aspect Ratio - 113in.Dual wall and ceiling - perfect for home / business.,Wide World Importers,Wide World Importers,Regular,99.06,299.00,618,19
WWI Screen 106in M1609 Black,"16:9 aspect ratio-106in, electric/motorized screen for home theater and commercial presentations",Wide World Importers,Wide World Importers,Regular,115.43,251.00,619,19
WWI Screen 100in M1609 Black,"16:9 aspect ratio-100in, designed for wall or ceiling installation",Wide World Importers,Wide World Importers,Economy,87.37,190.00,620,19
WWI Screen 85in E1010 Black,"1:1 aspect ratio-85in, enjoy fast, easy setup with the innovative, patent-pending design",Wide World Importers,Wide World Importers,Economy,70.87,139.00,621,19
WWI Projector 1080p LCD86 White,"1080p high definition projector, 1200 ANSI lumens, 14,000:1 contrast ratio, 2 HDMI inputs",Wide World Importers,Wide World Importers,Deluxe,760.38,2295.00,622,19
WWI Projector 1080p DLP86 White,"1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio",Wide World Importers,Wide World Importers,Deluxe,827.97,2499.00,623,19
WWI Projector 720p LCD56 White,"720p high definition performance with 10,000:1 contrast ratio",Wide World Importers,Wide World Importers,Regular,321.44,699.00,624,19
WWI Projector 720p DLP56 White,"Native 720p resolution, 1700 ANSI lumens, 2500:1 contrast ratio, up to 3000 hours lamp life",Wide World Importers,Wide World Importers,Regular,459.40,999.00,625,19
WWI Projector 480p LCD12 White,"High brightness, 1300 ANSI lumen light output, remote control",Wide World Importers,Wide World Importers,Regular,116.75,229.00,626,19
WWI Projector 480p DLP12 White,"850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios",Wide World Importers,Wide World Importers,Regular,254.40,499.00,627,19
WWI Screen 125in M1611 White,"16:9 aspect ratio-125in, 160 degree wide viewing angle",Wide World Importers,Wide World Importers,Regular,152.08,459.00,628,19
WWI Screen 113in M1610 White,"16:9 aspect ratios - 113in, dual wall and ceiling - perfect for home / business",Wide World Importers,Wide World Importers,Regular,99.06,299.00,629,19
WWI Screen 106in M1609 White,"16:9 aspect ratios - 106in, electric/motorized screen for home theater and commercial presentations",Wide World Importers,Wide World Importers,Regular,115.43,251.00,630,19
WWI Screen 100in M1609 White,"16:9 aspect ratios-100in, designed for wall or ceiling installation",Wide World Importers,Wide World Importers,Economy,87.37,190.00,631,19
WWI Screen 85in E1010 White,"1:1 aspect ratio-85in, enjoy fast, easy setup with the innovative, patent-pending design",Wide World Importers,Wide World Importers,Economy,70.87,139.00,632,19
WWI Projector 1080p LCD86 Silver,"1080p high definition projector, 1200 ANSI lumens, 14,000:1 contrast ratio, 2 HDMI inputs",Wide World Importers,Wide World Importers,Deluxe,760.38,2295.00,633,19
WWI Projector 1080p DLP86 Silver,"1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio",Wide World Importers,Wide World Importers,Deluxe,827.97,2499.00,634,19
WWI Projector 720p LCD56 Silver,"720p high definition performance with 10,000:1 contrast ratio",Wide World Importers,Wide World Importers,Regular,321.44,699.00,635,19
WWI Projector 720p DLP56 Silver,"Native 720p resolution, 1700 ANSI lumens, 2500:1 contrast ratio, up to 3000 hours lamp life",Wide World Importers,Wide World Importers,Regular,459.40,999.00,636,19
WWI Projector 480p LCD12 Silver,"High brightness, 1300 ANSI lumen light output, remote control",Wide World Importers,Wide World Importers,Regular,116.75,229.00,637,19
WWI Projector 480p DLP12 Silver,"850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios",Wide World Importers,Wide World Importers,Regular,254.40,499.00,638,19
WWI Screen 125in M1611 Silver,"16:9 aspect ratio-125in, 160 degree wide viewing angle",Wide World Importers,Wide World Importers,Regular,152.08,459.00,639,19
WWI Screen 113in M1610 Silver,"16:9 aspect ratio-113in, dual wall and ceiling - perfect for home / business",Wide World Importers,Wide World Importers,Regular,99.06,299.00,640,19
WWI Screen 106in M1609 Silver,"16:9 aspect ratio-106in, electric/motorized screen for home theater and commercial presentations",Wide World Importers,Wide World Importers,Regular,115.43,251.00,641,19
Proseware Photo Ink Jet Printer M100 Black,"Print speeds up to 26ppm, 6.4 x 11.4 x 17.2 inches, 12.8 pounds","Proseware, Inc.",Proseware,Regular,73.12,159.00,642,20
Proseware Ink Jet All in one M300 Black,"17.2 x 5.5 x 8.1 inches, 8.2 pounds, Ink Jet  all in one,  Large 80-sheet input tray","Proseware, Inc.",Proseware,Regular,77.72,169.00,643,20
Proseware Laser Jet Printer E100 Black,"19.4 x 17.1 x 8.9 inches, 34 pounds, various security features","Proseware, Inc.",Proseware,Economy,40.28,79.00,644,20
Proseware Laser Jet Color Printer X300 Black,"16.1 x 18.1 x 9.3 inches, 23.5 pounds, LaserJet","Proseware, Inc.",Proseware,Regular,69.25,209.00,645,20
Proseware Laser Jet All in one X300 Black,"17.5 x 13.1 x 6.1 inches, operate your printer within seconds after power-on with quick start","Proseware, Inc.",Proseware,Regular,72.56,219.00,646,20
